"Leg Type","Leg Origin Airport","Leg Destination Airport","Leg Operating Airline","Origin Airport","Origin City Name","Destination Airport","Destination City Name","Cabin Class","Year","Month","Leg 2","Leg 3","Leg 4","Leg 1 Operating Airline","Leg 2 Operating Airline","Leg 3 Operating Airline","Leg 4 Operating Airline","Passengers","OD Avg. Base Fare(USD)","OD Base Revenue(USD)","Leg Avg. Base Fare (USD) Stline","Leg Base Revenue (USD) Stline"
"BEHIND","SIN","KIX","SQ","HIR","HONIARA","KIX","OSAKA","Discount Coach","2019","1","BNE","SIN","   ","IE","SQ","SQ","  ","1.36","649.44","883","241.04","328"
"BEHIND","SIN","KIX","TR","SYD","SYDNEY","KIX","OSAKA","Business","2019","1","MEL","SIN","   ","VA","SQ","TR","  ","1.35","1257.88","1698","528.31","713"
"BEHIND","SIN","KIX","SQ","CAI","CAIRO","KIX","OSAKA","Discount Coach","2019","1","DXB","SIN","   ","MS","SQ","SQ","  ","1.34","368.87","494","136.88","183"
"BEHIND","SIN","KIX","SQ","CCU","KOLKATA","KIX","OSAKA","Discount Coach","2019","1","SIN","   ","   ","SQ","SQ","  ","  ","1.34","275.22","369","173.09","232"
"BEHIND","SIN","KIX","SQ","VTZ","VISHAKHAPATNAM","KIX","OSAKA","Discount Coach","2019","1","SIN","   ","   ","MI","SQ","  ","  ","1.33","809.67","1077","508.46","676"
"BEHIND","SIN","KIX","TR","AKL","AUCKLAND","KIX","OSAKA","Discount Coach","2019","1","SIN","   ","   ","SQ","TR","  ","  ","1.28","348.73","446","127.96","164"
"BEHIND","SIN","KIX","SQ","WLG","WELLINGTON","KIX","OSAKA","Business","2019","1","MEL","SIN","   ","SQ","SQ","SQ","  ","1.27","1752.95","2226","633.6","805"
"BEHIND","SIN","KIX","TR","MEL","MELBOURNE","KIX","OSAKA","Business","2019","1","SIN","   ","   ","SQ","TR","  ","  ","1.27","1253.68","1592","563.27","715"
"BEHIND","SIN","KIX","TR","SYD","SYDNEY","KIX","OSAKA","Discount Coach","2019","1","BNE","SIN","   ","VA","SQ","TR","  ","1.27","395.15","502","164.4","209"
"BEHIND","SIN","KIX","SQ","LST","LAUNCESTON","KIX","OSAKA","Discount Coach","2019","1","MEL","SIN","   ","JQ","SQ","SQ","  ","1.26","484.94","611","207.7","262"
"BEHIND","SIN","KIX","SQ","SYD","SYDNEY","KIX","OSAKA","First","2019","1","MEL","SIN","   ","VA","SQ","SQ","  ","1.24","2656.26","3294","1117.16","1385"
"BEHIND","SIN","KIX","SQ","ZQN","QUEENSTOWN","KIX","OSAKA","Discount Coach","2019","1","MEL","SIN","   ","VA","SQ","SQ","  ","1.23","1615.01","1986","604.68","744"
"BEHIND","SIN","KIX","SQ","BRU","BRUSSELS","KIX","OSAKA","Discount Coach","2019","1","FRA","SIN","   ","LH","SQ","SQ","  ","1.21","319.07","386","100.78","122"
"BEHIND","SIN","KIX","SQ","WLG","WELLINGTON","KIX","OSAKA","Discount Coach","2019","1","SYD","SIN","   ","NZ","SQ","SQ","  ","1.21","370.37","448","135.67","164"
"BEHIND","SIN","KIX","TR","ADL","ADELAIDE","KIX","OSAKA","First","2019","1","MEL","SIN","   ","VA","SQ","TR","  ","1.2","615.14","738","260.03","312"
"BEHIND","SIN","KIX","TR","BNE","BRISBANE","KIX","OSAKA","Discount Coach","2019","1","SIN","   ","   ","SQ","TR","  ","  ","1.2","383.13","460","170.56","205"
"BEHIND","SIN","KIX","SQ","CNS","CAIRNS","KIX","OSAKA","Business","2019","1","SIN","   ","   ","MI","SQ","  ","  ","1.19","1027.61","1223","507.02","603"
"BEHIND","SIN","KIX","SQ","OOL","GOLD COAST","KIX","OSAKA","Discount Coach","2019","1","SIN","   ","   ","TR","SQ","  ","  ","1.19","252.13","300","110.98","132"
"BEHIND","SIN","KIX","SQ","AKL","AUCKLAND","KIX","OSAKA","Business","2019","1","SIN","   ","   ","SQ","SQ","  ","  ","1.18","1660.58","1959","612.83","723"
"BEHIND","SIN","KIX","SQ","DRW","DARWIN","KIX","OSAKA","Business","2019","1","SIN","   ","   ","MI","SQ","  ","  ","1.17","951.21","1113","564.25","660"
"BEHIND","SIN","KIX","SQ","DRW","DARWIN","KIX","OSAKA","First","2019","1","SIN","   ","   ","MI","SQ","  ","  ","1.17","418.54","490","248.28","290"
"BEHIND","SIN","KIX","SQ","PNQ","PUNE","KIX","OSAKA","Discount Coach","2019","1","SIN","   ","   ","9W","SQ","  ","  ","1.16","828.78","961","467.04","542"
"BEHIND","SIN","KIX","SQ","ADL","ADELAIDE","KIX","OSAKA","Discount Coach","2019","1","SYD","SIN","   ","VA","SQ","SQ","  ","1.15","415.22","478","164.16","189"
"BEHIND","SIN","KIX","SQ","CBR","CANBERRA","KIX","OSAKA","Discount Coach","2019","1","BNE","SIN","   ","VA","SQ","SQ","  ","1.11","380.82","423","155.5","173"
"BEHIND","SIN","KIX","SQ","COK","KOCHI","KIX","OSAKA","Discount Coach","2019","1","MAA","SIN","   ","AI","SQ","SQ","  ","1.11","539.77","599","315.72","350"
"BEHIND","SIN","KIX","SQ","CMB","COLOMBO","KIX","OSAKA","First","2019","1","SIN","   ","   ","MI","SQ","  ","  ","1.04","480.77","500","308.29","321"
"BEHIND","SIN","KIX","SQ","CBR","CANBERRA","KIX","OSAKA","Discount Coach","2019","1","SYD","SIN","   ","VA","SQ","SQ","  ","1.03","381.56","393","163.16","168"
"BEHIND","SIN","KIX","SQ","WLG","WELLINGTON","KIX","OSAKA","Discount Coach","2019","1","AKL","SIN","   ","NZ","SQ","SQ","  ","1.03","372.76","384","132.06","136"
"BEHIND","SIN","KIX","SQ","WLG","WELLINGTON","KIX","OSAKA","First","2019","1","AKL","SIN","   ","NZ","SQ","SQ","  ","1.03","801.83","826","284.08","293"
"BEHIND","SIN","KIX","SQ","BNE","BRISBANE","KIX","OSAKA","First","2019","1","CBR","SIN","   ","VA","SQ","SQ","  ","1.02","576.37","588","233.43","238"
"BEHIND","SIN","KIX","SQ","CBR","CANBERRA","KIX","OSAKA","Discount Coach","2019","1","SIN","   ","   ","SQ","SQ","  ","  ","1","380.55","381","167.84","168"
"BEHIND","SIN","KIX","SQ","OTP","BUCHAREST","KIX","OSAKA","First","2019","1","FRA","SIN","   ","LH","SQ","SQ","  ","1","606.05","606","178.69","179"
"BEHIND","SIN","KIX","SQ","CPT","CAPE TOWN","KIX","OSAKA","Business","2019","1","JNB","SIN","   ","SA","SQ","SQ","  ","0.98","2542.53","2492","842.68","826"
"BEHIND","SIN","KIX","SQ","JNB","JOHANNESBURG","KIX","OSAKA","Discount Coach","2019","1","SIN","   ","   ","SQ","SQ","  ","  ","0.95","429.72","408","156.05","148"
"BEHIND","SIN","KIX","SQ","MXP","MILAN","KIX","OSAKA","First","2019","1","FRA","SIN","   ","LH","SQ","SQ","  ","0.93","690.18","642","215.71","201"
"BEHIND","SIN","KIX","SQ","DUS","DUSSELDORF","KIX","OSAKA","First","2019","1","FRA","SIN","   ","LH","SQ","SQ","  ","0.9","624.7","562","200.36","180"
"BEHIND","SIN","KIX","SQ","CDG","PARIS","KIX","OSAKA","First","2019","1","SIN","   ","   ","SQ","SQ","  ","  ","0.86","707.44","608","221.85","191"
"BEHIND","SIN","KIX","SQ","CPT","CAPE TOWN","KIX","OSAKA","Business","2019","1","ADD","SIN","   ","ET","ET","SQ","  ","0.77","1096.86","845","309.32","238"
