Leg Type,Leg Origin Airport,Leg Destination Airport,Leg Operating Airline,Origin Airport,Origin City Name,Destination Airport,Destination City Name,Cabin Class,Year,Month,Leg 2,Leg 3,Leg 4,Leg 1 Operating Airline,Leg 2 Operating Airline,Leg 3 Operating Airline,Leg 4 Operating Airline,Passengers,OD Avg. Base Fare(USD),OD Base Revenue(USD),Leg Avg. Base Fare (USD) Stline,Leg Base Revenue (USD) Stline
BEHIND,KUL,SYD,MH,SIN,SINGAPORE,SYD,SYDNEY,Business,2019,2,KUL,   ,   ,MH,MH,  ,  ,25.04,850.1,21287,811.68,20324
BEHIND,KUL,SYD,MH,HYD,HYDERABAD,SYD,SYDNEY,Business,2019,2,KUL,   ,   ,MH,MH,  ,  ,24.25,1018.96,24710,698.89,16948
BEHIND,KUL,SYD,MH,AOR,ALOR SETAR,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,23.53,282.37,6644,265.75,6253
BEHIND,KUL,SYD,MH,RUH,RIYADH,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,SV,MH,  ,  ,21.63,483.39,10456,245.68,5314
BEHIND,KUL,SYD,MH,LGK,LANGKAWI,SYD,SYDNEY,Business,2019,2,KUL,   ,   ,MH,MH,  ,  ,20.64,1116.08,23036,1043.84,21545
BEHIND,KUL,SYD,MH,SBW,SIBU,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,20.16,244.67,4933,208.37,4201
BEHIND,KUL,SYD,MH,AMS,AMSTERDAM,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,KL,MH,  ,  ,19.63,330.87,6495,129.37,2539
BEHIND,KUL,SYD,MH,COK,KOCHI,SYD,SYDNEY,Discount Coach,2019,2,CMB,KUL,   ,UL,UL,MH,  ,19.55,766.93,14993,528.63,10335
BEHIND,KUL,SYD,MH,PEN,PENANG,SYD,SYDNEY,Business,2019,2,KUL,   ,   ,MH,MH,  ,  ,19.03,1004.28,19112,956.34,18199
BEHIND,KUL,SYD,MH,BKK,BANGKOK,SYD,SYDNEY,Business,2019,2,KUL,   ,   ,MH,MH,  ,  ,18.79,1194.39,22443,1006.22,18907
BEHIND,KUL,SYD,MH,AMD,AHMEDABAD,SYD,SYDNEY,Discount Coach,2019,2,DEL,KUL,   ,AI,MH,MH,  ,18.46,291.43,5380,171.2,3160
BEHIND,KUL,SYD,MH,TPE,TAIPEI,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,CI,MH,  ,  ,17.07,268.77,4588,180.04,3073
BEHIND,KUL,SYD,MH,CDG,PARIS,SYD,SYDNEY,Discount Coach,2019,2,LHR,KUL,   ,BA,MH,MH,  ,16.96,369.06,6259,138.52,2349
BEHIND,KUL,SYD,D7,COK,KOCHI,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,AK,D7,  ,  ,16.16,198.65,3210,137.68,2225
BEHIND,KUL,SYD,MH,JED,JEDDAH,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,SV,MH,  ,  ,15.81,629.72,9956,303.74,4802
BEHIND,KUL,SYD,MH,NRT,TOKYO,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,JL,MH,  ,  ,15.8,182.99,2891,100.49,1588
BEHIND,KUL,SYD,D7,MAA,CHENNAI,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,AK,D7,  ,  ,15.66,110.2,1726,78.8,1234
BEHIND,KUL,SYD,D7,DMK,BANGKOK,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,AK,D7,  ,  ,15.41,118.11,1820,99.24,1529
BEHIND,KUL,SYD,MH,TRV,THIRUVANANTHAPURAM,SYD,SYDNEY,Discount Coach,2019,2,MAA,KUL,   ,AI,MH,MH,  ,15.36,301.4,4629,202.01,3103
BEHIND,KUL,SYD,MH,BDQ,VADODARA,SYD,SYDNEY,Discount Coach,2019,2,BOM,KUL,   ,9W,MH,MH,  ,15.13,301.67,4564,187.88,2843
BEHIND,KUL,SYD,MH,MCT,MUSCAT,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,WY,MH,  ,  ,14.29,351.04,5016,195.89,2799
BEHIND,KUL,SYD,MH,CKG,CHONGQING,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,MH,MH,  ,  ,13.12,215.84,2832,147.44,1934
BEHIND,KUL,SYD,D7,SIN,SINGAPORE,SYD,SYDNEY,Discount Coach,2019,2,KUL,   ,   ,AK,D7,  ,  ,13.03,130.11,1695,124.47,1622
